,,
27312,,
27851,,
28199,,
27254,,
27264,,
27577,,
28817,,
28671,,
28577,,
28342,,
27284,,
27552,,
28797,,
28344,,
27309,,
,,
28012,,
27120,,
27365,,
27846,,
28404,,
28506,,
28511,,
28428,,
27015,,
27833,,
28452,,
27557,,
27742,,
28010,,
27772,,
27991,,
28009,,
,,
28876,,
28173,,
26969,,
26961,,
26986,,
26988,,
26990,,
26966,,
26993,,
26984,,
26985,,
26973,,
26975,,
26965,,
26981,,
26957,,
26976,,
,,
26968,,
26970,,
26962,,
26983,,
26991,,
26959,,
26972,,
27019,,
27012,,
27002,,
27028,,
27027,,
27029,,
27020,,
27022,,
27033,,
27030,,
26999,,
27018,,
27016,,
27035,,
27013,,
27006,,
27009,,
27005,,
27023,,
27000,,
27008,,
26998,,
26996,,
27021,,
27010,,
27049,,
27061,,
27073,,
27040,,
27074,,
27047,,
27044,,
27055,,
27041,,
27057,,
27069,,
27070,,
27065,,
27054,,
27066,,
27075,,
27051,,
27056,,
27063,,
27071,,
27058,,
27072,,
27045,,
27062,,
27064,,
27083,,
27087,,
27106,,
27077,,
27082,,
27089,,
27093,,
27104,,
27080,,
27079,,
27109,,
27100,,
27090,,
27091,,
27105,,
27102,,
27103,,
27107,,
27098,,
27112,,
27099,,
27084,,
27096,,
27114,,
27092,,
27094,,
27141,,
27145,,
,,
27118,,
27142,,
27155,,
27131,,
27144,,
27152,,
27116,,
27154,,
27129,,
27119,,
27126,,
27137,,
27130,,
27127,,
27149,,
27117,,
27128,,
27146,,
27134,,
27138,,
27123,,
27151,,
27121,,
27153,,
27135,,
27147,,
27187,,
27176,,
27173,,
27189,,
27161,,
27175,,
27172,,
27186,,
27165,,
27170,,
27184,,
27192,,
27171,,
27169,,
27191,,
27180,,
27168,,
27174,,
27226,,
27183,,
27160,,
27166,,
27190,,
27179,,
27182,,
27194,,
27181,,
27167,,
27193,,
27220,,
27203,,
27208,,
27215,,
27213,,
27205,,
27229,,
27206,,
27217,,
27200,,
27228,,
27233,,
27196,,
27221,,
27199,,
27214,,
27207,,
27225,,
27204,,
27218,,
27234,,
27211,,
27232,,
27197,,
27223,,
27244,,
27238,,
27257,,
27239,,
27263,,
27271,,
27253,,
27274,,
27255,,
27262,,
27266,,
27249,,
27272,,
27241,,
27246,,
27251,,
27248,,
27237,,
27273,,
27256,,
27270,,
27247,,
27261,,
,,
27384,,
27252,,
27236,,
27258,,
27276,,
27288,,
27287,,
27285,,
27282,,
27286,,
27280,,
27281,,
27278,,
27289,,
27156,,
27291,,
27295,,
,,
27296,,
27053,,
27302,,
27301,,
27304,,
27306,,
27342,,
27308,,
27343,,
27311,,
27115,,
27313,,
27315,,
27318,,
27317,,
27319,,
27316,,
27322,,
,,
27321,,
27320,,
27323,,
27327,,
27325,,
27326,,
27331,,
27330,,
27329,,
27335,,
27333,,
27334,,
27344,,
27097,,
27348,,
27345,,
,,
27350,,
27349,,
27113,,
27358,,
27360,,
27357,,
27363,,
27364,,
27227,,
27362,,
27361,,
27366,,
27368,,
27367,,
27377,,
27376,,
27373,,
27372,,
27380,,
27379,,
27386,,
27385,,
27383,,
27395,,
27219,,
27398,,
27387,,
27397,,
27388,,
27391,,
27390,,
27389,,
27392,,
