,,,,,,,,,,,,
8697,,,,,,,,,,,,
,,,,,,,,,,,,
7761,,,,,,,,,,,,
,,,,,,,,,,,,
7941,,,,,,,,,,,,
,,,,,,,,,,,,
7972,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
7969,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
7579,,,,,,,,,,,,
,,,,,,,,,,,,
8032,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
8087,,,,,,,,,,,,
,,,,,,,,,,,,
8311,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
7901,,,,,,,,,,,,
,,,,,,,,,,,,
8093,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
8094,,,,,,,,,,,,
,,,,,,,,,,,,
8117,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
7897,,,,,,,,,,,,
,,,,,,,,,,,,
8135,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
8754,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
8150,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
8101,,,,,,,,,,,,
,,,,,,,,,,,,
8806,,,,,,,,,,,,
,,,,,,,,,,,,
7674,,,,,,,,,,,,
,,,,,,,,,,,,
7699,,,,,,,,,,,,
,,,,,,,,,,,,
8163,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
8393,,,,,,,,,,,,
,,,,,,,,,,,,
8807,,,,,,,,,,,,
,,,,,,,,,,,,
7390,,,,,,,,,,,,
,,,,,,,,,,,,
7439,,,,,,,,,,,,
,,,,,,,,,,,,
8774,,,,,,,,,,,,
,,,,,,,,,,,,
8001,,,,,,,,,,,,
,,,,,,,,,,,,
7722,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
8007,,,,,,,,,,,,
,,,,,,,,,,,,
7606,,,,,,,,,,,,
